sensorId,createdAt,value,lat,lon
5ee63c4adc1438001b233b56,2020-08-15T22:53:54.618Z,1.40,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T22:49:52.194Z,1.35,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T22:46:04.448Z,1.17,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T22:42:16.647Z,1.40,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T22:38:21.597Z,1.83,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T22:34:36.183Z,1.05,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T22:30:47.042Z,1.75,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T22:26:43.567Z,1.15,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T22:22:48.424Z,0.98,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T22:18:54.738Z,1.08,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T22:14:50.234Z,0.75,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T22:11:04.717Z,0.80,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T22:07:16.452Z,0.93,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T22:03:08.024Z,1.02,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:59:24.326Z,1.73,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:55:32.820Z,0.90,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:51:44.849Z,1.33,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:47:49.548Z,1.08,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:44:06.410Z,1.05,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:40:20.453Z,0.85,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:36:33.473Z,1.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:32:43.216Z,0.90,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:28:42.759Z,1.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:24:47.517Z,1.08,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:20:47.617Z,1.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:16:57.573Z,1.08,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:13:16.001Z,1.55,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:09:25.090Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:05:35.387Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T21:01:37.415Z,1.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:57:40.080Z,1.37,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:53:52.075Z,1.15,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:49:56.147Z,0.80,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:46:09.132Z,0.93,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:42:22.993Z,0.93,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:38:28.454Z,0.68,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:34:36.039Z,0.70,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:30:45.959Z,0.88,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:26:47.120Z,0.82,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:22:56.389Z,0.80,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:19:00.574Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:15:06.825Z,0.68,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:11:17.479Z,1.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:07:30.111Z,0.95,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T20:03:42.043Z,1.02,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:59:53.871Z,1.25,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:55:57.813Z,1.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:52:06.475Z,0.65,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:48:05.698Z,1.02,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:44:13.332Z,0.90,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:40:17.833Z,1.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:36:30.208Z,0.93,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:32:41.819Z,0.68,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:28:47.884Z,0.57,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:25:00.369Z,0.70,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:21:12.525Z,0.43,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:17:28.209Z,0.90,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:13:40.945Z,0.85,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:09:33.389Z,0.90,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:05:35.750Z,0.73,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T19:01:45.405Z,0.75,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T18:57:39.147Z,0.95,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T18:53:30.882Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T18:49:40.549Z,0.65,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T18:45:50.566Z,0.60,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T18:38:24.849Z,0.60,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T18:34:38.157Z,0.55,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T18:30:46.941Z,0.50,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T18:26:50.535Z,0.60,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T18:23:02.967Z,0.93,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T18:19:14.305Z,0.90,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T18:15:26.868Z,1.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T18:07:53.211Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T18:04:06.650Z,1.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T18:00:10.730Z,1.40,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:56:24.383Z,1.17,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:52:33.899Z,1.70,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:48:40.031Z,0.90,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:44:52.080Z,0.88,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:41:10.049Z,1.30,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:37:09.303Z,0.85,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:33:18.078Z,0.75,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:29:29.544Z,1.08,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:25:37.712Z,0.77,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:21:46.840Z,1.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:17:39.319Z,1.35,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:13:51.270Z,1.67,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:10:09.884Z,1.42,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:06:17.414Z,1.70,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T17:02:26.876Z,1.37,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:58:34.827Z,1.37,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:54:45.150Z,1.85,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:50:55.240Z,0.90,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:47:01.196Z,1.17,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:43:10.948Z,1.77,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:39:22.542Z,0.95,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:35:34.224Z,1.35,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:31:43.920Z,0.80,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:27:46.906Z,1.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:24:02.157Z,0.82,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:20:20.342Z,1.35,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:16:28.221Z,1.60,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:12:41.131Z,1.60,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:08:49.606Z,1.83,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:05:04.262Z,1.58,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T16:01:18.618Z,1.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:57:30.128Z,1.50,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:53:29.898Z,1.33,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:49:45.961Z,1.62,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:45:56.670Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:42:09.955Z,1.23,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:38:03.476Z,1.58,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:34:09.372Z,1.48,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:30:23.780Z,1.70,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:26:33.227Z,2.12,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:22:40.431Z,1.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:18:51.361Z,1.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:14:58.353Z,1.67,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:11:05.630Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:07:23.223Z,2.12,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T15:03:33.364Z,2.12,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:59:43.385Z,1.75,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:55:49.920Z,1.62,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:52:08.340Z,1.83,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:48:04.921Z,1.62,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:43:59.381Z,1.30,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:40:08.740Z,0.93,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:36:19.492Z,1.60,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:32:25.396Z,1.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:28:34.586Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:24:37.502Z,1.27,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:20:48.014Z,1.33,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:17:00.675Z,1.33,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:13:15.188Z,1.25,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:09:25.228Z,1.33,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:05:20.130Z,1.27,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T14:01:27.403Z,1.52,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:57:27.154Z,1.80,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:53:34.143Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:49:30.765Z,1.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:45:41.663Z,1.50,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:41:53.374Z,1.65,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:38:07.082Z,1.30,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:34:20.881Z,1.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:30:28.085Z,1.42,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:26:33.945Z,1.12,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:22:39.573Z,1.37,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:18:34.784Z,0.93,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:14:39.760Z,1.08,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:10:54.605Z,1.23,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:07:07.652Z,1.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T13:03:01.591Z,1.05,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:59:13.422Z,1.02,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:55:26.406Z,1.12,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:51:24.411Z,0.68,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:47:35.834Z,1.12,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:43:32.688Z,1.75,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:39:35.654Z,1.23,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:35:47.201Z,0.80,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:31:56.719Z,1.25,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:28:07.907Z,0.90,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:24:21.111Z,1.37,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:20:29.796Z,1.67,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:16:40.850Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:12:50.542Z,1.30,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:09:02.071Z,1.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:04:54.673Z,0.90,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T12:01:09.186Z,1.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T11:57:11.657Z,0.93,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T11:53:19.952Z,0.95,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T11:49:33.556Z,0.60,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T11:45:44.804Z,0.97,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T11:41:53.214Z,1.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T11:37:47.616Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T11:33:50.240Z,1.02,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T11:29:38.941Z,0.88,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T11:25:50.385Z,0.77,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T11:22:00.269Z,0.80,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T11:18:09.941Z,1.30,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T11:14:24.495Z,0.85,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T11:10:32.392Z,1.15,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T11:06:33.864Z,0.93,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:58:56.966Z,1.62,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:55:10.318Z,1.15,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:51:26.358Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:47:38.379Z,1.50,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:43:52.098Z,2.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:40:09.000Z,1.23,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:36:12.011Z,1.80,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:32:21.087Z,2.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:28:12.856Z,3.17,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:24:22.958Z,1.70,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:20:23.577Z,2.22,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:16:35.187Z,2.37,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:12:44.068Z,1.50,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:08:44.055Z,1.40,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:04:55.366Z,1.80,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T10:01:06.651Z,1.48,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:57:15.110Z,1.25,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:53:27.123Z,1.08,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:49:37.447Z,1.48,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:45:37.139Z,2.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:41:48.107Z,2.60,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:37:54.355Z,2.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:34:12.089Z,1.83,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:30:29.324Z,2.05,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:26:33.164Z,2.17,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:22:41.024Z,1.92,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:18:53.791Z,3.15,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:15:07.295Z,3.47,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:11:21.760Z,3.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:07:36.872Z,2.70,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T09:03:51.841Z,2.30,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:59:27.122Z,2.33,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:55:41.934Z,2.87,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:51:54.245Z,2.83,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:48:01.547Z,1.98,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:44:14.611Z,2.45,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:40:26.355Z,1.77,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:36:37.524Z,2.17,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:32:41.141Z,2.60,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:28:56.721Z,1.85,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:25:11.601Z,2.28,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:21:16.767Z,1.55,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:17:28.659Z,1.33,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:13:36.189Z,1.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:09:48.314Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:05:58.998Z,1.50,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T08:02:11.621Z,1.75,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:58:05.511Z,1.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:54:16.472Z,1.42,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:50:09.614Z,2.53,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:46:02.453Z,2.50,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:41:47.310Z,1.95,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:37:33.971Z,2.47,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:33:43.788Z,2.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:29:41.234Z,1.65,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:25:51.305Z,1.37,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:21:57.054Z,1.15,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:18:03.553Z,1.98,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:14:13.112Z,1.40,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:10:14.669Z,1.30,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:06:08.876Z,1.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T07:02:20.708Z,1.40,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:57:58.799Z,1.48,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:54:14.138Z,2.25,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:50:09.572Z,2.67,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:46:16.179Z,2.00,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:42:31.895Z,1.50,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:38:43.531Z,1.12,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:34:55.429Z,0.80,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:31:11.096Z,0.55,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:27:22.682Z,0.95,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:23:29.502Z,0.70,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:19:37.062Z,0.70,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:12:02.909Z,0.77,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:08:06.339Z,1.02,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:04:07.757Z,0.80,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T06:00:16.724Z,1.12,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T05:56:24.457Z,0.80,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T05:52:39.618Z,1.15,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T05:48:37.438Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T05:44:43.223Z,1.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T05:40:37.743Z,1.42,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T05:36:32.653Z,0.93,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T05:32:48.016Z,1.10,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T05:29:06.408Z,1.15,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T05:21:17.324Z,0.68,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T05:17:11.001Z,1.20,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T05:13:04.213Z,1.50,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T05:09:10.374Z,1.35,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T05:05:16.942Z,1.35,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T05:01:28.837Z,1.15,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:57:21.357Z,1.40,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:53:26.365Z,1.62,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:49:33.152Z,1.92,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:45:34.751Z,1.30,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:41:29.903Z,1.60,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:37:38.714Z,1.92,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:33:38.352Z,2.40,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:29:50.096Z,2.22,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:26:08.763Z,2.15,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:22:27.407Z,2.62,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:18:26.125Z,4.62,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:14:30.025Z,3.78,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:10:17.427Z,3.60,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:06:24.970Z,3.72,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T04:02:05.117Z,3.17,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T03:58:05.706Z,3.03,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T03:54:12.627Z,3.55,51.22862,-2.31921
5ee63c4adc1438001b233b56,2020-08-15T03:50:25.474Z,3.33,51.22862,-2.31921
